1516778200.9658298
Dave Chappelle , 1.46595
Jay-Z , 1.46595
Christina Ricci , 1.46595
Tom Hanks , 1.58018
Will Smith , 1.58018
Stevie Wonder , 1.58018
Robert Downey Jr. , 1.58018
Winona Ryder , 1.58018
Robert De Niro , 1.79345
Beth Behrs , 1.79345
Sandra Bullock , 1.79345
Taeyeon , 1.79345
Ashton Kutcher , 1.79345
Kate Micucci , 1.79345
Madonna , 1.79345
Uma Thurman , 1.79345
Britney Spears , 1.79345
Charlize Theron , 1.79345
Jennifer Lopez , 1.79345
Lorde , 1.79345
Pharrell Williams , 1.79345
Shakira , 1.79345
Julia Roberts , 1.79345
Avril Lavigne , 1.79345
Nicki Minaj , 1.79345
Cate Blanchett , 1.79345
Sean Connery , 1.79345
Dr. Dre , 1.79345
Post Malone , 1.79345
Gwyneth Paltrow , 1.79345
Sharon Stone , 1.79345
Adam Sandler , 2.19412
John Lennon , 2.19412
Matthew McConaughey , 2.19412
Kendrick Lamar , 2.19412
Jay Chou , 2.68429
Johnny Depp , 2.68429
Natalie Portman , 2.68429
Ed Sheeran , 2.68429
Anne Hathaway , 2.68429
Rihanna , 2.68429
Lena Headey , 2.68429
Oprah Winfrey , 2.68429
Christian Bale , 2.68429
Jim Carrey , 2.68429
Arnold Schwarzenegger , 2.68429
Tom Cruise , 2.68429
Alison Brie , 2.68429
Justin Timberlake , 2.68429
Beyoncé , 3.28398
Selena Gomez , 3.28398
Anna Kendrick , 3.28398
Kate Winslet , 3.28398
Jennifer Lawrence , 3.28398
Neil Patrick Harris  , 3.28398
Eminem , 3.28398
Drake , 3.28398
Kesha , 3.28398
Nicole Kidman , 3.28398
Morgan Freeman , 3.28398
Miley Cyrus , 4.01763
Christopher Walken , 4.01763
Kate Hudson , 4.01763
Snoop Dogg , 4.01763
Brad Pitt , 4.01763
George Clooney , 4.01763
Leonardo DiCaprio , 4.01763
Joe Rogan , 4.01763
Justin Bieber , 4.01763
Jimmy Kimmel , 4.01763
Katy Perry , 4.91518
Bill Murray , 4.91518
Michelle Pfeiffer , 4.91518
John Mcafee , 6.01326
Bill Gates , 6.01326
Taylor Swift , 6.01326
Kanye West , 7.35665
Elon Musk , 7.35665
Adele , 7.35665
Emma Watson , 7.35665
Satoshi Nakamoto , 13.47069
Angelina Jolie , 13.47069
Donald Trump , 13.47069
Vitalik Buterin , 20.16182
